foliohog,cons_med1,tipo_tarif,tarifa_desc,tipo_viv,vivienda_desc
1,125,4,1 - C,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,180,9,No sabe,1,Casa única del terreno
1,331,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,6,Vivienda en vecindad o cuartería
1,670,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,400,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,0,9,No sabe,2,Casa que comparte terreno con otra(s)
1,2000,4,1 - C,7,Local no construido para habitación
1,0,0,02,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,6,Vivienda en vecindad o cuartería
1,1300,9,No sabe,1,Casa única del terreno
1,100,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,4,Departamento en edificio
1,600,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,570,9,No sabe,4,Departamento en edificio
1,573,9,No sabe,4,Departamento en edificio
1,320,9,No sabe,4,Departamento en edificio
1,461,9,No sabe,4,Departamento en edificio
1,590,9,No sabe,4,Departamento en edificio
1,200,9,No sabe,5,Cuarto en la azotea de un edificio
1,3600,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,2,Casa que comparte terreno con otra(s)
1,500,9,No sabe,4,Departamento en edificio
1,846,9,No sabe,1,Casa única del terreno
1,80,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,100,9,No sabe,1,Casa única del terreno
1,421,9,No sabe,1,Casa única del terreno
1,540,9,No sabe,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,580,9,No sabe,1,Casa única del terreno
1,166,9,No sabe,6,Vivienda en vecindad o cuartería
1,311,9,No sabe,1,Casa única del terreno
1,374,5,1 - D,1,Casa única del terreno
1,380,5,1 - D,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,958,5,1 - D,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,27,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,6,Vivienda en vecindad o cuartería
1,1500,9,No sabe,1,Casa única del terreno
1,208,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,870,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,389,5,1 - D,4,Departamento en edificio
1,920,5,1 - D,3,"Casa dúplex, triple o cuádruple"
1,573,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,724,5,1 - D,4,Departamento en edificio
1,320,9,No sabe,4,Departamento en edificio
1,432,9,No sabe,4,Departamento en edificio
1,580,4,1 - C,4,Departamento en edificio
1,485,4,1 - C,4,Departamento en edificio
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,580,2,1 - A,1,Casa única del terreno
1,99999,2,1 - A,1,Casa única del terreno
1,546,5,1 - D,1,Casa única del terreno
1,1200,3,1 - B,1,Casa única del terreno
1,1850,3,1 - B,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,45,9,No sabe,4,Departamento en edificio
1,210,9,No sabe,4,Departamento en edificio
1,200,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,650,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,98888,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,700,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,850,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,400,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,1500,5,1 - D,1,Casa única del terreno
1,299,5,1 - D,1,Casa única del terreno
1,1091,5,1 - D,1,Casa única del terreno
1,210,9,No sabe,1,Casa única del terreno
1,760,9,No sabe,1,Casa única del terreno
1,1700,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,870,9,No sabe,1,Casa única del terreno
1,834,9,No sabe,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,196,9,No sabe,6,Vivienda en vecindad o cuartería
1,232,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,180,9,No sabe,1,Casa única del terreno
1,398,9,No sabe,1,Casa única del terreno
1,430,4,1 - C,1,Casa única del terreno
1,300,4,1 - C,1,Casa única del terreno
1,1020,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,340,9,No sabe,1,Casa única del terreno
1,1100,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,170,9,No sabe,6,Vivienda en vecindad o cuartería
1,70,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,189,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,100,9,No sabe,6,Vivienda en vecindad o cuartería
1,470,9,No sabe,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,210,9,No sabe,6,Vivienda en vecindad o cuartería
1,250,9,No sabe,1,Casa única del terreno
1,458,9,No sabe,2,Casa que comparte terreno con otra(s)
1,288,4,1 - C,1,Casa única del terreno
1,162,4,1 - C,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,987,9,No sabe,1,Casa única del terreno
1,650,9,No sabe,1,Casa única del terreno
1,1800,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,439,5,1 - D,4,Departamento en edificio
1,891,5,1 - D,4,Departamento en edificio
1,1100,5,1 - D,4,Departamento en edificio
1,700,9,No sabe,4,Departamento en edificio
1,380,9,No sabe,4,Departamento en edificio
1,1800,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,75,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,288,9,No sabe,1,Casa única del terreno
1,80,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,428,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,0,0,02,1,Casa única del terreno
1,890,5,1 - D,1,Casa única del terreno
1,280,5,1 - D,1,Casa única del terreno
1,600,5,1 - D,1,Casa única del terreno
1,400,9,No sabe,6,Vivienda en vecindad o cuartería
1,450,9,No sabe,2,Casa que comparte terreno con otra(s)
1,470,5,1 - D,1,Casa única del terreno
1,480,5,1 - D,1,Casa única del terreno
1,177,5,1 - D,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,319,5,1 - D,1,Casa única del terreno
1,80,9,No sabe,1,Casa única del terreno
1,513,5,1 - D,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,578,9,No sabe,1,Casa única del terreno
1,327,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,1,Casa única del terreno
1,560,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,940,9,No sabe,1,Casa única del terreno
1,470,9,No sabe,1,Casa única del terreno
1,350,5,1 - D,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,672,9,No sabe,1,Casa única del terreno
1,460,5,1 - D,1,Casa única del terreno
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,500,9,No sabe,1,Casa única del terreno
1,215,5,1 - D,1,Casa única del terreno
1,250,5,1 - D,1,Casa única del terreno
1,320,5,1 - D,6,Vivienda en vecindad o cuartería
1,1379,5,1 - D,1,Casa única del terreno
1,380,5,1 - D,1,Casa única del terreno
1,1200,5,1 - D,1,Casa única del terreno
1,310,5,1 - D,1,Casa única del terreno
1,380,5,1 - D,1,Casa única del terreno
1,890,5,1 - D,1,Casa única del terreno
1,380,5,1 - D,1,Casa única del terreno
1,459,5,1 - D,1,Casa única del terreno
1,297,5,1 - D,1,Casa única del terreno
1,286,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,135,5,1 - D,1,Casa única del terreno
1,170,9,No sabe,1,Casa única del terreno
1,220,5,1 - D,1,Casa única del terreno
1,310,5,1 - D,1,Casa única del terreno
1,320,5,1 - D,1,Casa única del terreno
1,473,5,1 - D,1,Casa única del terreno
1,497,5,1 - D,1,Casa única del terreno
1,427,5,1 - D,1,Casa única del terreno
1,559,5,1 - D,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,698,5,1 - D,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,188,5,1 - D,1,Casa única del terreno
1,730,5,1 - D,1,Casa única del terreno
1,2100,5,1 - D,1,Casa única del terreno
1,600,5,1 - D,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,291,5,1 - D,1,Casa única del terreno
1,490,5,1 - D,1,Casa única del terreno
1,3308,5,1 - D,1,Casa única del terreno
1,347,5,1 - D,1,Casa única del terreno
1,1248,5,1 - D,1,Casa única del terreno
1,1500,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,1500,9,No sabe,4,Departamento en edificio
1,1800,9,No sabe,4,Departamento en edificio
1,2000,9,No sabe,4,Departamento en edificio
1,3000,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,280,9,No sabe,1,Casa única del terreno
1,240,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,750,9,No sabe,1,Casa única del terreno
1,870,9,No sabe,1,Casa única del terreno
1,670,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,80,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,560,9,No sabe,1,Casa única del terreno
1,1260,9,No sabe,1,Casa única del terreno
1,511,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,89,9,No sabe,6,Vivienda en vecindad o cuartería
1,650,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,530,9,No sabe,6,Vivienda en vecindad o cuartería
1,380,9,No sabe,1,Casa única del terreno
1,382,9,No sabe,1,Casa única del terreno
1,1041,5,1 - D,1,Casa única del terreno
1,290,9,No sabe,1,Casa única del terreno
1,244,5,1 - D,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,141,5,1 - D,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,406,9,No sabe,1,Casa única del terreno
1,340,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,6,Vivienda en vecindad o cuartería
1,750,9,No sabe,1,Casa única del terreno
1,225,9,No sabe,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,1100,9,No sabe,1,Casa única del terreno
1,880,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,0,9,No sabe,1,Casa única del terreno
1,580,9,No sabe,1,Casa única del terreno
1,960,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,325,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,720,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,508,5,1 - D,1,Casa única del terreno
1,317,5,1 - D,1,Casa única del terreno
1,408,5,1 - D,1,Casa única del terreno
1,573,5,1 - D,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,550,9,No sabe,1,Casa única del terreno
1,1380,9,No sabe,1,Casa única del terreno
1,585,9,No sabe,1,Casa única del terreno
1,98888,9,No sabe,4,Departamento en edificio
1,280,5,1 - D,1,Casa única del terreno
1,278,5,1 - D,1,Casa única del terreno
1,230,5,1 - D,1,Casa única del terreno
1,737,5,1 - D,1,Casa única del terreno
1,397,5,1 - D,1,Casa única del terreno
1,570,9,No sabe,1,Casa única del terreno
1,148,5,1 - D,1,Casa única del terreno
1,277,5,1 - D,1,Casa única del terreno
1,150,5,1 - D,1,Casa única del terreno
1,439,5,1 - D,1,Casa única del terreno
1,560,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,141,9,No sabe,1,Casa única del terreno
1,500,4,1 - C,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,157,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,576,9,No sabe,1,Casa única del terreno
1,420,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,570,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,146,9,No sabe,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,530,9,No sabe,1,Casa única del terreno
1,330,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,320,9,No sabe,1,Casa única del terreno
1,360,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,795,9,No sabe,1,Casa única del terreno
1,350,1,01,1,Casa única del terreno
1,720,9,No sabe,1,Casa única del terreno
1,428,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,325,4,1 - C,3,"Casa dúplex, triple o cuádruple"
1,0,0,02,1,Casa única del terreno
1,2800,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,1934,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,143,4,1 - C,1,Casa única del terreno
1,390,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,319,9,No sabe,1,Casa única del terreno
1,329,9,No sabe,1,Casa única del terreno
1,680,9,No sabe,1,Casa única del terreno
1,290,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,430,5,1 - D,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,280,5,1 - D,1,Casa única del terreno
1,564,9,No sabe,1,Casa única del terreno
1,325,5,1 - D,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,340,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,298,9,No sabe,1,Casa única del terreno
1,1900,9,No sabe,1,Casa única del terreno
1,480,9,No sabe,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,280,2,1 - A,1,Casa única del terreno
1,325,4,1 - C,1,Casa única del terreno
1,2361,5,1 - D,1,Casa única del terreno
1,328,9,No sabe,1,Casa única del terreno
1,572,4,1 - C,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,95,9,No sabe,1,Casa única del terreno
1,858,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,574,9,No sabe,1,Casa única del terreno
1,980,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,820,9,No sabe,1,Casa única del terreno
1,850,9,No sabe,1,Casa única del terreno
1,450,9,No sabe,1,Casa única del terreno
1,493,9,No sabe,1,Casa única del terreno
1,680,9,No sabe,1,Casa única del terreno
1,109,9,No sabe,2,Casa que comparte terreno con otra(s)
1,283,9,No sabe,2,Casa que comparte terreno con otra(s)
1,109,9,No sabe,2,Casa que comparte terreno con otra(s)
1,150,9,No sabe,2,Casa que comparte terreno con otra(s)
1,100,9,No sabe,2,Casa que comparte terreno con otra(s)
1,145,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,1700,2,1 - A,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,140,9,No sabe,1,Casa única del terreno
1,398,5,1 - D,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,1,Casa única del terreno
1,187,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,380,9,No sabe,2,Casa que comparte terreno con otra(s)
1,160,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,130,9,No sabe,2,Casa que comparte terreno con otra(s)
1,103,9,No sabe,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,1250,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,160,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,500,9,No sabe,6,Vivienda en vecindad o cuartería
1,235,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,1,Casa única del terreno
1,100,9,No sabe,1,Casa única del terreno
1,1600,9,No sabe,1,Casa única del terreno
1,302,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,0,9,No sabe,4,Departamento en edificio
1,500,9,No sabe,6,Vivienda en vecindad o cuartería
1,750,9,No sabe,6,Vivienda en vecindad o cuartería
1,1100,9,No sabe,1,Casa única del terreno
1,622,3,1 - B,1,Casa única del terreno
1,750,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,1,Casa única del terreno
1,180,9,No sabe,2,Casa que comparte terreno con otra(s)
1,231,3,1 - B,6,Vivienda en vecindad o cuartería
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,1800,9,No sabe,2,Casa que comparte terreno con otra(s)
1,90,9,No sabe,1,Casa única del terreno
1,140,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,9,No sabe,6,Vivienda en vecindad o cuartería
1,120,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,135,9,No sabe,6,Vivienda en vecindad o cuartería
1,538,9,No sabe,6,Vivienda en vecindad o cuartería
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,0,0,02,6,Vivienda en vecindad o cuartería
1,7000,9,No sabe,4,Departamento en edificio
1,400,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,400,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,140,9,No sabe,6,Vivienda en vecindad o cuartería
1,150,9,No sabe,6,Vivienda en vecindad o cuartería
1,100,9,No sabe,6,Vivienda en vecindad o cuartería
1,700,9,No sabe,1,Casa única del terreno
1,302,9,No sabe,6,Vivienda en vecindad o cuartería
1,1500,9,No sabe,1,Casa única del terreno
1,180,9,No sabe,6,Vivienda en vecindad o cuartería
1,592,3,1 - B,1,Casa única del terreno
1,240,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,608,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,207,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,1500,3,1 - B,6,Vivienda en vecindad o cuartería
1,180,9,No sabe,6,Vivienda en vecindad o cuartería
1,250,9,No sabe,6,Vivienda en vecindad o cuartería
1,1000,3,1 - B,1,Casa única del terreno
1,98,9,No sabe,1,Casa única del terreno
1,271,9,No sabe,6,Vivienda en vecindad o cuartería
1,0,0,02,6,Vivienda en vecindad o cuartería
1,800,9,No sabe,1,Casa única del terreno
1,97,3,1 - B,6,Vivienda en vecindad o cuartería
1,636,3,1 - B,6,Vivienda en vecindad o cuartería
1,280,9,No sabe,6,Vivienda en vecindad o cuartería
1,347,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,6,Vivienda en vecindad o cuartería
1,52,9,No sabe,6,Vivienda en vecindad o cuartería
1,800,9,No sabe,4,Departamento en edificio
1,300,9,No sabe,6,Vivienda en vecindad o cuartería
1,1200,9,No sabe,6,Vivienda en vecindad o cuartería
1,196,9,No sabe,6,Vivienda en vecindad o cuartería
1,50,9,No sabe,6,Vivienda en vecindad o cuartería
1,200,9,No sabe,4,Departamento en edificio
1,630,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,293,9,No sabe,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,484,9,No sabe,2,Casa que comparte terreno con otra(s)
1,1200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,360,9,No sabe,6,Vivienda en vecindad o cuartería
1,380,9,No sabe,6,Vivienda en vecindad o cuartería
1,460,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,320,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,380,9,No sabe,1,Casa única del terreno
1,540,9,No sabe,1,Casa única del terreno
1,2300,9,No sabe,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,410,9,No sabe,1,Casa única del terreno
1,580,9,No sabe,1,Casa única del terreno
1,1200,2,1 - A,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,1238,4,1 - C,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,1395,9,No sabe,1,Casa única del terreno
1,239,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,326,3,1 - B,1,Casa única del terreno
1,105,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,173,3,1 - B,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,298,5,1 - D,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,420,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,6,Vivienda en vecindad o cuartería
1,260,9,No sabe,2,Casa que comparte terreno con otra(s)
1,1135,5,1 - D,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,120,5,1 - D,6,Vivienda en vecindad o cuartería
1,400,5,1 - D,1,Casa única del terreno
1,334,5,1 - D,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,950,9,No sabe,6,Vivienda en vecindad o cuartería
1,200,9,No sabe,6,Vivienda en vecindad o cuartería
1,350,5,1 - D,4,Departamento en edificio
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,230,9,No sabe,6,Vivienda en vecindad o cuartería
1,100,9,No sabe,6,Vivienda en vecindad o cuartería
1,1500,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,467,5,1 - D,1,Casa única del terreno
1,282,5,1 - D,6,Vivienda en vecindad o cuartería
1,2400,9,No sabe,1,Casa única del terreno
1,267,5,1 - D,6,Vivienda en vecindad o cuartería
1,340,5,1 - D,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,256,5,1 - D,1,Casa única del terreno
1,145,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,700,9,No sabe,1,Casa única del terreno
1,140,9,No sabe,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,900,5,1 - D,1,Casa única del terreno
1,183,9,No sabe,6,Vivienda en vecindad o cuartería
1,900,5,1 - D,6,Vivienda en vecindad o cuartería
1,200,5,1 - D,6,Vivienda en vecindad o cuartería
